date	site_name	energy_used	reactive_energy_used	demand	alarms
Mon 23 Feb 2015 20:30	MP00108562	82.992	10.728	167.365	
Mon 23 Feb 2015 21:00	MP00108562	81.792	13.704	165.864	
Mon 23 Feb 2015 21:30	MP00108562	79.488	14.16	161.479	
Mon 23 Feb 2015 22:00	MP00108562	93.192	15.168	188.837	
Mon 23 Feb 2015 22:30	MP00108562	86.064	16.248	175.169	
Mon 23 Feb 2015 23:00	MP00108562	76.584	13.896	155.669	
Mon 23 Feb 2015 23:30	MP00108562	79.656	13.032	161.43	
Tue 24 Feb 2015 00:00	MP00108562	75.84	12.552	153.743	
Tue 24 Feb 2015 00:30	MP00108562	74.04	14.208	150.782	
Tue 24 Feb 2015 01:00	MP00108562	73.608	13.344	149.616	
Tue 24 Feb 2015 01:30	MP00108562	73.704	13.176	149.745	
Tue 24 Feb 2015 02:00	MP00108562	67.656	12.576	137.63	
Tue 24 Feb 2015 02:30	MP00108562	65.496	11.784	133.095	
Tue 24 Feb 2015 03:00	MP00108562	64.944	12.528	132.283	
Tue 24 Feb 2015 03:30	MP00108562	66.312	10.8	134.371	
Tue 24 Feb 2015 04:00	MP00108562	66.168	10.8	134.087	
Tue 24 Feb 2015 04:30	MP00108562	67.728	12.912	137.896	
Tue 24 Feb 2015 05:00	MP00108562	67.632	12.504	137.556	
Tue 24 Feb 2015 05:30	MP00108562	67.992	10.128	137.484	
Tue 24 Feb 2015 06:00	MP00108562	71.616	10.896	144.88	
Tue 24 Feb 2015 06:30	MP00108562	79.272	12.768	160.587	
Tue 24 Feb 2015 07:00	MP00108562	82.92	11.016	167.297	
Tue 24 Feb 2015 07:30	MP00108562	93.432	14.616	189.137	
Tue 24 Feb 2015 08:00	MP00108562	92.4	14.496	187.06	
Tue 24 Feb 2015 08:30	MP00108562	92.448	15.336	187.423	
Tue 24 Feb 2015 09:00	MP00108562	94.08	12.576	189.834	
Tue 24 Feb 2015 09:30	MP00108562	94.032	13.968	190.128	
Tue 24 Feb 2015 10:00	MP00108562	93.336	10.608	187.874	
Tue 24 Feb 2015 10:30	MP00108562	92.544	12.048	186.65	
Tue 24 Feb 2015 11:00	MP00108562	95.376	15.36	193.21	
Tue 24 Feb 2015 11:30	MP00108562	96.312	12.6	194.265	
Tue 24 Feb 2015 12:00	MP00108562	97.632	15.672	197.764	
Tue 24 Feb 2015 12:30	MP00108562	98.28	19.152	200.257	
Tue 24 Feb 2015 13:00	MP00108562	115.704	20.832	235.129	
Tue 24 Feb 2015 13:30	MP00108562	110.712	18	224.331	
Tue 24 Feb 2015 14:00	MP00108562	109.92	18.36	222.886	
Tue 24 Feb 2015 14:30	MP00108562	106.032	17.64	214.979	
Tue 24 Feb 2015 15:00	MP00108562	112.752	20.136	229.072	
Tue 24 Feb 2015 15:30	MP00108562	104.016	20.088	211.876	
Tue 24 Feb 2015 16:00	MP00108562	97.368	13.92	196.716	
Tue 24 Feb 2015 16:30	MP00108562	96.888	12.096	195.28	
Tue 24 Feb 2015 17:00	MP00108562	99	12.144	199.484	
Tue 24 Feb 2015 17:30	MP00108562	91.8	12.12	185.193	
Tue 24 Feb 2015 18:00	MP00108562	93.12	13.56	188.204	
Tue 24 Feb 2015 18:30	MP00108562	91.44	14.136	185.052	
Tue 24 Feb 2015 19:00	MP00108562	93.048	12.096	187.662	
Tue 24 Feb 2015 19:30	MP00108562	89.16	12.84	180.16	
Tue 24 Feb 2015 20:00	MP00108562	89.328	12.552	180.411	
Tue 24 Feb 2015 20:30	MP00108562	90.984	13.704	184.021	
Tue 24 Feb 2015 21:00	MP00108562	97.2	17.016	197.356	
Tue 24 Feb 2015 21:30	MP00108562	93.384	17.688	190.089	
Tue 24 Feb 2015 22:00	MP00108562	82.56	13.68	167.371	
Tue 24 Feb 2015 22:30	MP00108562	79.032	11.16	159.632	
Tue 24 Feb 2015 23:00	MP00108562	81.456	13.152	165.022	
Tue 24 Feb 2015 23:30	MP00108562	80.4	12.672	162.785	
Wed 25 Feb 2015 00:00	MP00108562	78.744	14.472	160.126	
Wed 25 Feb 2015 00:30	MP00108562	77.88	13.464	158.071	
Wed 25 Feb 2015 01:00	MP00108562	75.6	12.648	153.301	
Wed 25 Feb 2015 01:30	MP00108562	77.016	10.704	155.513	
Wed 25 Feb 2015 02:00	MP00108562	70.896	11.256	143.568	
Wed 25 Feb 2015 02:30	MP00108562	69.12	11.856	140.259	
Wed 25 Feb 2015 03:00	MP00108562	69.048	11.52	140.005	
Wed 25 Feb 2015 03:30	MP00108562	69.288	11.184	140.37	
Wed 25 Feb 2015 04:00	MP00108562	69.072	13.128	140.617	
Wed 25 Feb 2015 04:30	MP00108562	71.424	11.112	144.566	
Wed 25 Feb 2015 05:00	MP00108562	70.608	10.752	142.844	
Wed 25 Feb 2015 05:30	MP00108562	70.92	11.688	143.753	
Wed 25 Feb 2015 06:00	MP00108562	74.856	12.744	151.866	
Wed 25 Feb 2015 06:30	MP00108562	81.576	12.672	165.109	
Wed 25 Feb 2015 07:00	MP00108562	85.656	10.32	172.551	
Wed 25 Feb 2015 07:30	MP00108562	92.352	11.376	186.1	
Wed 25 Feb 2015 08:00	MP00108562	94.536	12.984	190.847	
Wed 25 Feb 2015 08:30	MP00108562	94.368	15.12	191.143	
Wed 25 Feb 2015 09:00	MP00108562	98.28	10.992	197.786	
Wed 25 Feb 2015 09:30	MP00108562	98.664	10.704	198.486	
Wed 25 Feb 2015 10:00	MP00108562	100.512	12.12	202.48	
Wed 25 Feb 2015 10:30	MP00108562	99.888	14.664	201.917	
Wed 25 Feb 2015 11:00	MP00108562	98.712	17.712	200.577	
Wed 25 Feb 2015 11:30	MP00108562	99.384	15.504	201.172	
Wed 25 Feb 2015 12:00	MP00108562	98.832	16.032	200.248	
Wed 25 Feb 2015 12:30	MP00108562	100.968	16.2	204.519	
Wed 25 Feb 2015 13:00	MP00108562	99.864	17.016	202.607	
Wed 25 Feb 2015 13:30	MP00108562	109.992	20.016	223.597	
Wed 25 Feb 2015 14:00	MP00108562	106.968	19.8	217.57	
Wed 25 Feb 2015 14:30	MP00108562	106.824	19.32	217.114	
Wed 25 Feb 2015 15:00	MP00108562	111.816	18.816	226.776	
Wed 25 Feb 2015 15:30	MP00108562	111	19.632	225.445	
Wed 25 Feb 2015 16:00	MP00108562	95.472	17.448	194.107	
Wed 25 Feb 2015 16:30	MP00108562	98.52	18.192	200.371	
Wed 25 Feb 2015 17:00	MP00108562	102.144	19.272	207.892	
Wed 25 Feb 2015 17:30	MP00108562	91.416	15.504	185.443	
Wed 25 Feb 2015 18:00	MP00108562	93.144	16.92	189.337	
Wed 25 Feb 2015 18:30	MP00108562	88.608	16.08	180.11	
Wed 25 Feb 2015 19:00	MP00108562	87.408	14.904	177.339	
Wed 25 Feb 2015 19:30	MP00108562	90.96	15.984	184.707	
Wed 25 Feb 2015 20:00	MP00108562	85.776	13.896	173.789	
Wed 25 Feb 2015 20:30	MP00108562	85.752	13.392	173.583	
Wed 25 Feb 2015 21:00	MP00108562	85.704	13.584	173.548	
Wed 25 Feb 2015 21:30	MP00108562	86.616	13.152	175.218	
Wed 25 Feb 2015 22:00	MP00108562	91.8	12.888	185.401	
Wed 25 Feb 2015 22:30	MP00108562	77.952	12.312	157.837	
Wed 25 Feb 2015 23:00	MP00108562	76.728	12.288	155.411	
Wed 25 Feb 2015 23:30	MP00108562	76.704	11.232	155.044	
Thu 26 Feb 2015 00:00	MP00108562	74.328	12.24	150.658	
Thu 26 Feb 2015 00:30	MP00108562	73.704	11.568	149.213	
Thu 26 Feb 2015 01:00	MP00108562	75.672	11.952	153.22	
Thu 26 Feb 2015 01:30	MP00108562	74.376	12.072	150.699	
Thu 26 Feb 2015 02:00	MP00108562	67.176	12.336	136.599	
Thu 26 Feb 2015 02:30	MP00108562	65.664	10.584	133.023	
Thu 26 Feb 2015 03:00	MP00108562	65.592	11.88	133.318	
Thu 26 Feb 2015 03:30	MP00108562	66.048	11.28	134.009	
Thu 26 Feb 2015 04:00	MP00108562	65.616	11.04	133.077	
Thu 26 Feb 2015 04:30	MP00108562	67.104	10.344	135.793	
Thu 26 Feb 2015 05:00	MP00108562	70.296	11.688	142.522	
Thu 26 Feb 2015 05:30	MP00108562	66.432	8.832	134.033	
Thu 26 Feb 2015 06:00	MP00108562	72	9.624	145.281	
Thu 26 Feb 2015 06:30	MP00108562	78.144	11.592	157.998	
Thu 26 Feb 2015 07:00	MP00108562	82.248	9.768	165.652	
Thu 26 Feb 2015 07:30	MP00108562	98.184	16.368	199.078	
Thu 26 Feb 2015 08:00	MP00108562	94.8	13.992	191.654	
Thu 26 Feb 2015 08:30	MP00108562	94.032	15.12	190.48	
Thu 26 Feb 2015 09:00	MP00108562	98.328	15.168	198.982	
Thu 26 Feb 2015 09:30	MP00108562	100.656	15.816	203.782	
Thu 26 Feb 2015 10:00	MP00108562	102.648	15.192	207.532	
Thu 26 Feb 2015 10:30	MP00108562	99.912	14.304	201.861	
Thu 26 Feb 2015 11:00	MP00108562	99.768	16.776	202.337	
Thu 26 Feb 2015 11:30	MP00108562	105.864	19.536	215.303	
Thu 26 Feb 2015 12:00	MP00108562	100.32	17.64	203.718	
Thu 26 Feb 2015 12:30	MP00108562	102.552	17.136	207.948	
Thu 26 Feb 2015 13:00	MP00108562	99.984	14.664	202.107	
Thu 26 Feb 2015 13:30	MP00108562	96.864	16.632	196.563	
Thu 26 Feb 2015 14:00	MP00108562	99.312	17.16	201.567	
Thu 26 Feb 2015 14:30	MP00108562	99.408	18.456	202.213	
Thu 26 Feb 2015 15:00	MP00108562	100.632	17.28	204.21	
Thu 26 Feb 2015 15:30	MP00108562	96.888	13.608	195.678	
Thu 26 Feb 2015 16:00	MP00108562	89.424	12.168	180.496	
Thu 26 Feb 2015 16:30	MP00108562	90.048	13.08	181.986	
Thu 26 Feb 2015 17:00	MP00108562	90	12.408	181.703	
Thu 26 Feb 2015 17:30	MP00108562	88.584	12.264	178.858	
Thu 26 Feb 2015 18:00	MP00108562	87.36	10.656	176.015	
Thu 26 Feb 2015 18:30	MP00108562	84.456	10.8	170.287	
Thu 26 Feb 2015 19:00	MP00108562	80.28	12.312	162.437	
Thu 26 Feb 2015 19:30	MP00108562	79.92	12.648	161.829	
Thu 26 Feb 2015 20:00	MP00108562	81.552	10.872	164.547	
Thu 26 Feb 2015 20:30	MP00108562	87.456	12.96	176.822	
Thu 26 Feb 2015 21:00	MP00108562	88.608	14.52	179.58	
Thu 26 Feb 2015 21:30	MP00108562	84.6	12.984	171.181	
Thu 26 Feb 2015 22:00	MP00108562	83.592	13.008	169.196	
Thu 26 Feb 2015 22:30	MP00108562	76.056	13.608	154.528	
Thu 26 Feb 2015 23:00	MP00108562	75.624	10.896	152.81	
Thu 26 Feb 2015 23:30	MP00108562	75.408	11.616	152.595	
Fri 27 Feb 2015 00:00	MP00108562	76.224	10.896	153.998	
Fri 27 Feb 2015 00:30	MP00108562	72.408	10.632	146.369	
Fri 27 Feb 2015 01:00	MP00108562	71.688	10.608	144.937	
Fri 27 Feb 2015 01:30	MP00108562	71.88	10.848	145.388	
Fri 27 Feb 2015 02:00	MP00108562	66.24	10.368	134.093	
Fri 27 Feb 2015 02:30	MP00108562	64.368	9.84	130.232	
Fri 27 Feb 2015 03:00	MP00108562	64.536	9	130.321	
Fri 27 Feb 2015 03:30	MP00108562	64.896	5.856	130.319	
Fri 27 Feb 2015 04:00	MP00108562	65.472	6.36	131.56	
Fri 27 Feb 2015 04:30	MP00108562	66.648	7.392	134.113	
Fri 27 Feb 2015 05:00	MP00108562	66	8.136	132.999	
Fri 27 Feb 2015 05:30	MP00108562	65.784	7.8	132.49	
Fri 27 Feb 2015 06:00	MP00108562	69.6	8.16	140.153	
Fri 27 Feb 2015 06:30	MP00108562	77.136	8.76	155.264	
Fri 27 Feb 2015 07:00	MP00108562	79.584	12.264	161.047	
Fri 27 Feb 2015 07:30	MP00108562	101.952	12.936	205.539	
Fri 27 Feb 2015 08:00	MP00108562	98.616	13.488	199.068	
Fri 27 Feb 2015 08:30	MP00108562	97.824	14.16	197.687	
Fri 27 Feb 2015 09:00	MP00108562	99.192	14.016	200.355	
Fri 27 Feb 2015 09:30	MP00108562	96.936	14.112	195.916	
Fri 27 Feb 2015 10:00	MP00108562	98.208	13.776	198.339	
Fri 27 Feb 2015 10:30	MP00108562	97.896	15.216	198.143	
Fri 27 Feb 2015 11:00	MP00108562	94.512	16.92	192.029	
Fri 27 Feb 2015 11:30	MP00108562	94.368	14.808	191.046	
Fri 27 Feb 2015 12:00	MP00108562	92.496	13.608	186.983	
Fri 27 Feb 2015 12:30	MP00108562	92.808	16.464	188.514	
Fri 27 Feb 2015 13:00	MP00108562	105.696	15.768	213.731	
Fri 27 Feb 2015 13:30	MP00108562	112.104	16.56	226.641	
Fri 27 Feb 2015 14:00	MP00108562	107.064	16.128	216.544	
Fri 27 Feb 2015 14:30	MP00108562	102.696	15.864	207.828	
Fri 27 Feb 2015 15:00	MP00108562	93.912	15.696	190.429	
Fri 27 Feb 2015 15:30	MP00108562	97.632	15.336	197.658	
Fri 27 Feb 2015 16:00	MP00108562	89.952	14.184	182.127	
Fri 27 Feb 2015 16:30	MP00108562	96.24	14.352	194.609	
Fri 27 Feb 2015 17:00	MP00108562	90.648	15.24	183.84	
Fri 27 Feb 2015 17:30	MP00108562	86.928	14.304	176.194	
Fri 27 Feb 2015 18:00	MP00108562	82.8	13.656	167.837	
Fri 27 Feb 2015 18:30	MP00108562	81.576	12.48	165.05	
Fri 27 Feb 2015 19:00	MP00108562	78.384	11.832	158.544	
Fri 27 Feb 2015 19:30	MP00108562	79.464	12.264	160.81	
Fri 27 Feb 2015 20:00	MP00108562	80.832	11.736	163.359	
Fri 27 Feb 2015 20:30	MP00108562	86.16	12.024	173.99	
Fri 27 Feb 2015 21:00	MP00108562	94.944	14.448	192.074	
Fri 27 Feb 2015 21:30	MP00108562	84.144	10.44	169.578	
Fri 27 Feb 2015 22:00	MP00108562	78.072	12.888	158.257	
Fri 27 Feb 2015 22:30	MP00108562	77.976	13.68	158.334	
Fri 27 Feb 2015 23:00	MP00108562	78.72	12.384	159.376	
Fri 27 Feb 2015 23:30	MP00108562	74.352	13.536	151.148	
Sat 28 Feb 2015 00:00	MP00108562	70.656	13.104	143.722	
Sat 28 Feb 2015 00:30	MP00108562	68.76	11.496	139.429	
Sat 28 Feb 2015 01:00	MP00108562	68.808	11.4	139.492	
Sat 28 Feb 2015 01:30	MP00108562	66.888	11.496	135.737	
Sat 28 Feb 2015 02:00	MP00108562	61.92	8.664	125.046	
Sat 28 Feb 2015 02:30	MP00108562	60.936	10.776	123.763	
Sat 28 Feb 2015 03:00	MP00108562	61.08	11.256	124.217	
Sat 28 Feb 2015 03:30	MP00108562	61.32	11.304	124.706	
Sat 28 Feb 2015 04:00	MP00108562	60.912	10.464	123.609	
Sat 28 Feb 2015 04:30	MP00108562	61.752	9.624	124.995	
Sat 28 Feb 2015 05:00	MP00108562	61.368	11.208	124.766	
Sat 28 Feb 2015 05:30	MP00108562	61.656	11.04	125.273	
Sat 28 Feb 2015 06:00	MP00108562	65.136	10.872	132.074	
Sat 28 Feb 2015 06:30	MP00108562	70.272	8.16	141.488	
Sat 28 Feb 2015 07:00	MP00108562	69.672	6.864	140.019	
Sat 28 Feb 2015 07:30	MP00108562	68.472	6.408	137.542	
Sat 28 Feb 2015 08:00	MP00108562	74.928	8.136	150.737	
Sat 28 Feb 2015 08:30	MP00108562	73.416	9.384	148.027	
Sat 28 Feb 2015 09:00	MP00108562	76.728	10.776	154.962	
Sat 28 Feb 2015 09:30	MP00108562	82.296	10.44	165.911	
Sat 28 Feb 2015 10:00	MP00108562	82.584	10.848	166.587	
Sat 28 Feb 2015 10:30	MP00108562	77.352	9.408	155.844	
Sat 28 Feb 2015 11:00	MP00108562	88.248	14.232	178.777	
Sat 28 Feb 2015 11:30	MP00108562	81.84	13.44	165.872	
Sat 28 Feb 2015 12:00	MP00108562	75.888	12.864	153.941	
Sat 28 Feb 2015 12:30	MP00108562	73.728	11.712	149.305	
Sat 28 Feb 2015 13:00	MP00108562	73.224	12.888	148.699	
Sat 28 Feb 2015 13:30	MP00108562	72.6	12.216	147.241	
Sat 28 Feb 2015 14:00	MP00108562	72.408	12.504	146.959	
Sat 28 Feb 2015 14:30	MP00108562	71.136	12.96	144.614	
Sat 28 Feb 2015 15:00	MP00108562	69.168	12.168	140.46	
Sat 28 Feb 2015 15:30	MP00108562	56.448	6.48	113.637	
Sat 28 Feb 2015 16:00	MP00108562	55.56	4.848	111.542	
Sat 28 Feb 2015 16:30	MP00108562	51.432	8.808	104.362	
Sat 28 Feb 2015 17:00	MP00108562	50.688	7.008	102.34	
Sat 28 Feb 2015 17:30	MP00108562	49.44	7.224	99.93	
Sat 28 Feb 2015 18:00	MP00108562	40.152	6.192	81.253	
Sat 28 Feb 2015 18:30	MP00108562	32.952	1.872	66.01	
Sat 28 Feb 2015 19:00	MP00108562	33.048	1.968	66.213	
Sat 28 Feb 2015 19:30	MP00108562	32.952	5.592	66.846	
Sat 28 Feb 2015 20:00	MP00108562	32.232	7.2	66.053	
Sat 28 Feb 2015 20:30	MP00108562	34.008	5.76	68.985	
Sat 28 Feb 2015 21:00	MP00108562	35.448	4.8	71.543	
Sat 28 Feb 2015 21:30	MP00108562	35.328	4.248	71.165	
Sat 28 Feb 2015 22:00	MP00108562	35.208	4.32	70.944	
Sat 28 Feb 2015 22:30	MP00108562	35.112	4.464	70.789	
Sat 28 Feb 2015 23:00	MP00108562	35.376	4.728	71.381	
Sat 28 Feb 2015 23:30	MP00108562	35.28	4.584	71.153	
Sun 01 Mar 2015 00:00	MP00108562	35.376	4.68	71.368	
